Symbol	GSM452235	GSM452236	GSM452237	GSM452238	GSM452239	GSM452240	GSM452241	GSM452242	GSM452243	GSM452246	GSM452247	GSM452248	GSM452250	GSM452251	GSM452252	GSM452253	GSM452254	GSM452255	GSM452256	GSM452257	GSM452258	GSM452259	GSM452260
KPNA5	22.7996	37.68	35.2613	37.9059	16.5222	16.1274	29.2046	26.3454	32.3382	28.6127	31.5165	13.2355	30.9285	24.3468	24.8635	25.2804	42.1664	27.9685	35.5387	6.85523	45.7253	33.444	36.7277
TM4SF5	4.80382	22.3769	7.2557	34.8455	20.769	5.81825	9.79739	17.1859	5.62339	2.61091	23.483	5.55195	8.95437	38.8255	7.81873	2.85889	44.6136	4.16047	79.7876	12.5428	26.9287	11.7493	4.13083
TIMP4	2.96456	11.8321	17.3362	13.3391	0.842152	5.4072	23.0136	12.6138	21.8837	1.90867	9.09191	7.47458	4.81455	15.7744	7.89891	1.59172	10.3097	13.0861	4.84878	9.24801	20.5393	5.07912	9.77037
CR1	35.5055	32.3577	18.9545	12.3567	3.83928	37.6444	19.1999	5.85015	30.7922	6.1485	27.0737	19.2244	26.0573	23.5159	40.3505	8.13644	15.1452	6.40444	3.41008	22.212	8.25105	42.0718	5.96944
PFKFB4	8.03942	25.5291	6.08812	46.3042	8.49435	11.4627	4.67557	19.2886	6.36245	7.7253	8.7089	6.29199	5.26617	15.9113	5.6466	10.3891	7.19547	5.58307	11.3799	10.8059	11.4654	9.09809	7.44981
PRKCE	13.8031	34.8221	10.3564	6.66885	7.55762	21.6343	4.10008	19.6683	20.2492	8.43869	3.05199	29.3026	20.1764	9.915	9.92297	20.2442	8.89547	27.2373	14.0654	32.9592	4.68987	20.958	9.95215
AVPR1A	2.62459	8.9563	6.08146	2.72491	5.77856	5.12162	2.56632	2.13657	3.72756	3.95328	3.78134	4.35418	6.84723	4.82629	3.95644	3.16073	7.10077	5.98163	6.72113	5.06951	4.45394	5.77318	12.1718
DLG2	13.9168	7.76016	1.71283	18.6462	7.9763	3.4219	2.44269	3.25388	2.80266	3.21386	13.1344	18.0964	11.5304	20.3322	1.25584	13.2584	0.663747	11.7917	24.8739	8.85986	2.34633	7.52197	11.7695
EGF	28.9704	35.308	17.8925	31.1559	9.53663	27.1519	49.5509	10.027	35.9589	29.6675	29.5484	51.0097	5.95586	63.4182	35.3356	31.1365	43.0807	20.4742	17.1574	22.1786	10.5254	26.0408	29.4444
BLK	321.605	151.435	188.562	113.854	153.385	194.888	153.092	99.6559	115.38	89.2759	479.715	166.495	105.636	172.667	150.091	490.388	430.04	104.964	381.841	364.692	56.5394	170.21	360.427
CPN1	28.2334	31.6446	25.8006	32.2989	39.2085	15.8946	34.1091	21.0351	26.3859	35.4146	20.457	27.9324	29.8133	32.8064	23.4496	29.6977	27.7325	15.194	30.8427	51.5341	27.3663	27.953	19.4256
CCDC9	107.231	138.536	125.286	143.664	132.212	175.451	126.829	92.3735	93.4342	92.6265	107.894	116.311	119.848	148.28	136.587	120.826	182.948	96.9102	272.556	167.893	136.491	126.068	102.28
ST8SIA5	4.62072	3.18986	2.19886	1.20166	4.23808	23.155	0.982361	3.81986	1.05193	3.92703	2.81262	6.6345	4.06538	3.25062	4.35558	13.4996	3.2125	0.907955	2.82109	2.63451	4.86408	1.11143	17.3583
PROC	3.72785	17.3089	22.1399	13.2652	12.7726	31.0098	4.07828	5.62471	7.67426	14.0378	18.7067	7.56566	10.77	5.75665	28.28	4.49738	18.4596	6.38944	12.7394	5.16825	37.6374	31.3776	14.5841
TGM4	16.7155	13.5394	2.6897	19.8715	8.91921	2.56445	10.6088	7.91483	3.62229	20.3816	11.8807	1.47561	3.7765	2.31494	15.9474	5.08686	1.30892	2.07543	26.6288	26.1921	18.0224	21.9411	2.33334
ZNF239	34.6572	32.4652	27.8284	12.8856	4.1821	59.547	20.0604	28.7964	27.8722	41.909	12.2692	44.3051	27.4104	38.7639	14.8781	47.068	45.5581	35.5866	30.3014	21.0678	37.5436	1.05483	54.8465
ADH1C	0.709974	9.84326	2.90018	19.4426	4.98149	0.865964	2.32997	12.8944	4.27629	3.68408	4.29114	6.6002	2.48978	1.64679	7.42941	2.30503	19.9065	6.36242	14.8177	1.58495	3.6801	1.28858	0.885062
FMO4	103.616	115.433	89.1424	83.0009	97.8246	100.702	59.2881	44.5883	88.3144	74.4535	70.5685	47.7166	57.0024	64.9034	46.0552	100.099	49.0994	72.0957	119.506	43.7435	53.8363	76.5306	87.2528
GPLD1	20.5605	19.4142	19.376	21.7022	6.27393	4.28006	30.326	6.02997	12.7423	19.4593	15.547	19.2904	10.0246	31.5429	13.2338	20.3052	32.4916	13.4566	52.0622	26.0448	7.24726	4.58348	2.57593
MATK	122.885	171.375	283.099	166.832	363.556	155.348	225.241	222.528	171.432	131.357	147.732	218.28	186.949	235.37	235.835	223.592	312.662	203.589	468.037	430.647	313.311	315.757	262.618
LEFTY1	14.1743	29.8904	10.5427	27.5687	35.836	38.8294	16.3475	22.0549	9.85883	22.8075	27.9668	23.2122	26.9954	51.0629	20.6685	28.2534	13.6783	25.2175	58.7603	38.0445	25.6355	23.7267	29.2928
GCM1	23.8739	3.10507	13.757	22.2306	8.60358	3.66459	25.1097	9.8459	8.62452	5.67974	23.3436	22.4635	10.7426	7.63357	19.0871	2.3677	40.7177	3.1601	4.79162	51.2971	33.1915	18.6842	34.1248
PRKCG	3.13567	24.866	8.77304	9.56482	5.74296	4.43242	20.9096	7.60166	9.52922	8.68605	12.3335	5.84126	5.26562	4.8059	5.07875	9.3803	8.65331	8.25744	36.6054	7.3941	4.88089	17.1763	8.75502
TLR3	46.8538	45.4598	81.7294	39.8107	34.167	23.8224	28.0117	8.37466	18.187	1.74619	73.8349	28.0444	19.7461	5.85579	16.626	23.0614	58.0926	25.8141	3.08071	18.4899	35.0269	24.7865	46.7941
PRELID3A	4.94477	9.4025	7.59591	21.1422	33.9967	25.2576	9.48311	63.6667	18.2854	8.83265	13.4564	16.138	42.6758	38.164	44.193	13.4584	24.7617	10.0005	11.3963	17.5055	51.1687	20.4011	9.18202
CROCC	19.0689	44.9602	53.4841	24.4174	36.0328	40.2591	38.115	7.80313	35.1177	31.0267	20.2134	19.418	30.2379	28.0192	40.9363	30.719	93.4279	31.8476	33.8675	108.877	51.1748	16.3039	29.6049
MICAL2	19.0702	16.8896	2.82457	18.477	7.08238	12.4498	2.01754	15.9616	6.28112	14.6256	8.40617	9.38728	19.5345	8.66144	9.45451	26.6227	26.4209	6.5532	30.9534	6.65207	3.94554	23.2146	5.01429
LY6D	6.59179	3.12723	14.4469	8.64964	12.1174	5.78671	6.51288	8.45144	5.72795	12.5194	13.4287	10.991	5.82203	4.60786	29.5808	14.3217	4.93165	6.70642	32.6966	30.631	17.4099	4.25202	4.71466
P2RY2	47.3104	73.6131	49.7179	85.1639	38.7552	83.0291	78.3883	37.6055	25.2927	18.3017	50.6537	46.0094	48.3594	75.9871	31.9299	45.4959	47.4941	55.6193	59.6978	46.2221	29.4422	40.1334	114.154
PTAFR	100.131	272.037	165.675	208.21	33.3005	203.133	60.7109	97.3243	76.9255	34.9476	46.3523	93.4404	130.176	100.841	82.6011	150.301	59.7518	121.929	109.021	160.566	41.2126	211.71	292.037
CDH18	15.0594	29.8308	6.24512	16.2064	34.3833	3.48996	15.6802	6.5621	5.27875	15.7049	14.6128	4.15086	4.69629	4.6676	10.5798	7.38304	14.2025	22.3725	11.4298	6.54171	11.0964	18.5772	6.02056
ADCYAP1	12.2509	1.45228	2.26037	10.0282	2.97084	3.08914	1.57197	2.29646	1.49696	1.41333	3.72087	12.6797	2.6903	3.18722	5.54478	30.4818	2.58617	12.5538	30.5769	6.71565	7.95221	2.71985	5.72984
NPHP1	26.8847	16.5351	22.3662	37.78	20.6755	49.6458	8.5815	19.8755	19.4146	6.37688	0.902729	27.0963	29.4755	32.4475	8.4705	18.438	25.6235	29.6391	19.4623	20.2584	9.2895	10.2266	42.1955
ITIH4	71.1792	52.5123	112.347	142.617	6.15001	40.4844	37.2856	4.39928	3.49868	28.4777	12.9941	48.201	4.12807	4.58303	3.3286	6.31048	43.1083	2.91867	8.91599	61.3002	2.5946	3.50884	20.8153
PGGT1B	49.595	79.2173	84.1984	78.1113	33.3697	33.7331	47.6304	23.5009	44.9878	56.4807	40.0083	39.1019	40.6602	14.7618	38.2511	31.3871	23.3058	45.3257	41.4161	111.332	47.3915	41.2477	52.4381
HOXA4	11.2899	28.7216	6.7207	6.736	8.90458	5.2603	18.4117	17.7366	28.1298	8.88508	12.9608	19.1337	16.6893	23.0815	7.31189	24.7655	4.1192	3.80643	41.0643	13.8274	8.45835	32.56	17.3572
NTS	6.04583	3.67042	9.64417	29.3751	10.1892	4.72715	26.3158	2.96602	18.3279	28.6765	7.44074	19.3814	3.04523	5.70738	18.6053	1.92127	4.36032	11.0439	17.3025	32.5521	21.2284	13.8888	8.0074
SULT2A1	0.979097	3.35325	4.09711	1.76502	4.28311	2.96282	13.9382	0.788704	5.6246	19.4372	0.786446	3.73052	1.14755	2.70028	13.4003	1.2406	1.45113	11.958	4.63438	23.6995	1.18158	0.780886	13.4966
HSD3B2	11.7765	12.2008	2.41492	2.83683	4.32495	4.34107	12.2384	4.61944	9.34387	27.062	4.10281	11.1863	13.4458	17.9408	20.5628	15.636	16.9885	12.9695	2.59044	34.2944	5.60985	20.2059	5.95768
IL18	30.4459	135.05	74.5267	154.443	33.8205	45.3486	46.3114	74.9585	103.15	20.0877	46.8303	93.8282	63.5578	38.2588	53.292	99.6146	47.7079	88.6166	67.5509	64.3719	41.4198	146.735	46.8806
MAP4K1	538.298	542.239	654.167	287.071	1626.2	469.734	627.883	918.659	618.535	535.566	806.452	432.791	619.839	647.178	703.915	611.268	597.07	608.629	491.094	648.927	1006.38	320.195	590.938
CTRC	33.9298	65.9133	47.4839	39.4489	44.75	72.9559	12.4872	33.299	35.8938	79.3786	48.134	35.9989	52.6406	12.797	55.4772	41.2431	96.8868	42.7635	46.2684	55.3521	74.5381	53.7132	69.0835
PTHLH	2.70229	13.505	0.451023	0.887821	1.15932	4.79261	2.8376	2.85435	18.4026	7.40651	0.475932	2.54355	2.20575	9.66995	0.709506	0.899112	14.0618	1.11789	1.78405	0.495611	1.50827	2.97232	17.2471
TEC	28.9543	21.1772	25.2749	29.7606	3.85705	61.6438	24.5314	3.30133	31.2111	35.322	24.5448	33.0536	27.6916	4.23137	22.4314	27.4224	2.39667	26.7838	8.02558	16.0056	13.6427	7.71261	26.8103
NUDT4	508.131	462.436	405.563	512.223	891.097	446.731	487.715	633.884	550.77	776.397	952.434	453.471	789.027	568.814	682.772	372.976	433.722	591.03	426.271	710.531	1010.1	632.079	749.731
MYBPH	5.76849	5.2149	2.59989	6.30183	8.50859	8.05964	4.54211	5.4141	11.0864	3.6862	6.44334	5.45067	6.7862	5.19413	15.5978	4.28602	5.32636	5.19509	11.1056	5.73507	4.77261	4.47716	3.86848
C8A	4.73846	5.03958	2.42552	10.5089	4.40464	3.91653	3.71074	2.71188	2.5459	13.2208	5.28428	4.9894	4.9215	3.62781	2.91354	6.01524	6.29399	7.34823	10.3984	18.6082	2.09826	12.6643	0.76327
RYR3	13.1572	19.9152	10.2792	24.4902	7.33922	10.7372	11.0878	17.941	6.854	15.7451	7.24046	11.979	16.9326	9.81923	10.6487	13.0423	10.2057	14.588	29.5071	20.1728	6.88689	9.08976	17.3266
FOXD1	1.36916	1.69896	12.0498	16.5563	1.58298	4.7787	2.05554	4.93913	3.60655	8.13507	1.20301	1.22692	14.1785	0.992308	2.43322	1.77204	1.94449	7.68111	2.80127	5.02801	3.39029	3.44613	3.80524
TRDMT1	49.5401	41.5787	42.0582	42.1626	57.7791	47.1888	41.8468	62.0176	43.6353	43.3901	48.8572	48.7649	65.9909	92.0173	53.1689	60.0578	48.7487	37.1137	67.0854	39.447	32.8306	59.5475	45.5161
SPINK2	15.0172	39.4346	37.4754	8.289	16.0754	37.8293	50.4431	31.0903	30.8749	10.2067	34.0049	40.6178	43.5365	48.8348	43.157	36.9512	63.4519	45.097	82.0694	38.1481	23.5675	18.5155	24.191
PLA2G1B	16.3966	17.4897	16.1715	11.6958	6.94115	21.4174	19.044	21.0537	3.94598	21.1471	20.1573	2.6786	10.6441	20.0367	11.9582	8.89249	24.449	13.1847	8.49155	11.1596	13.3577	3.52465	3.90137
GUCY2C	5.10842	23.1357	5.20384	15.2917	9.97598	21.6522	2.99992	17.1222	1.35941	3.76839	9.5755	11.1804	1.42426	4.2917	8.78925	19.4701	8.37836	6.13281	5.48374	8.26062	3.75727	6.14603	1.16645
HLA-DOA	50.4435	65.3233	29.0121	36.2628	29.0883	95.9402	46.0798	40.5661	36.3068	37.867	50.4111	37.9136	52.6524	61.3676	50.5315	69.1173	86.2658	41.8359	59.4768	66.2407	48.8261	82.9163	48.976
ZKSCAN7	69.0374	51.1857	91.2271	34.9402	46.7329	25.0568	69.6543	81.778	74.4655	52.3214	69.5182	56.6945	33.6148	54.9041	57.9356	83.5605	15.8227	75.7723	93.1735	25.5254	29.2359	36.9286	51.6473
CRLF1	14.6923	14.1652	10.5859	7.12823	14.1219	5.97517	5.3008	23.609	5.98274	1.25351	14.7525	4.37824	3.7158	3.27561	31.7683	28.5102	4.91606	3.60229	16.9283	21.4362	2.61154	2.86324	36.4333
KNTC1	80.7819	45.9892	53.1027	45.7073	90.6837	58.4228	85.1956	154.219	137.462	132.286	115.87	76.2739	83.0245	109.568	77.6983	37.896	39.461	65.0835	2.86051	31.056	97.1257	52.7233	30.263
ABCB8	18.9582	10.4049	13.4034	2.15718	15.286	21.7435	2.19813	7.35137	5.37073	12.4988	14.0324	14.9756	5.7548	3.40013	3.33232	6.22096	9.01773	14.8852	3.77398	9.45324	2.09487	15.3329	4.093
EPPIN	6.51669	12.1013	9.97432	13.4212	11.5406	2.35863	1.39248	24.6986	3.21006	9.36528	9.37504	6.9509	11.806	10.3364	14.1119	21.5539	14.9153	7.20335	2.86121	18.2773	11.2947	9.28904	3.72385
SMAD9	3.69736	4.79476	1.14769	3.90242	4.121	5.07237	25.7237	3.90226	0.932244	3.20958	8.72908	4.88428	4.16364	6.08671	35.2694	5.65293	9.18066	3.38727	5.47279	7.12122	32.5328	5.45901	10.0688
RFX1	1.98423	3.81201	1.77138	1.88588	1.96916	2.17244	1.49378	2.06756	1.84206	1.67235	1.81351	1.62158	1.83802	4.73255	2.34385	2.82666	3.26013	2.4746	6.58822	2.24987	2.83388	3.51699	2.12986
SYN3	4.88046	2.8675	9.88566	14.5267	0.821434	2.00788	1.30354	8.23577	5.46242	1.20801	6.63383	1.53735	4.14148	2.6343	17.0836	5.32318	4.94375	4.73233	3.88123	2.29601	1.60469	2.0102	11.1077
OPHN1	727.524	833.648	725.612	1004.74	924.086	833.764	922.724	714.673	896.598	839.305	514.054	593.216	542.081	813.814	1063.54	804.857	682.442	457.58	1911.68	1235.13	605.196	774.144	737.33
DAPK2	12.36	19.4146	50.9367	13.9522	31.4894	15.5163	24.6881	39.72	6.15238	20.0366	10.6873	11.3237	8.7947	30.3714	12.9939	15.1955	3.55918	14.1062	48.7299	9.54508	51.7141	16.3342	32.2376
SERPINA6	7.2217	10.9517	2.45715	6.0066	4.79481	7.37945	5.87882	4.91103	10.6152	7.31976	1.45475	6.33768	3.1567	2.31869	25.6919	8.01196	1.84264	1.92899	27.666	3.90007	6.11198	4.80715	2.22378
GRP	2.81707	12.4949	1.40749	5.35342	2.93482	4.10394	2.74213	3.85819	2.90933	3.53481	1.82533	3.98297	2.21449	4.14878	1.5102	3.68989	4.37855	1.94966	6.97488	3.2017	4.06696	2.79964	3.95645
CDH15	3.85843	48.4169	6.38473	7.43495	18.9599	21.8259	8.48442	4.84422	11.0151	12.6187	5.37158	6.81995	3.95476	20.6226	5.04722	2.40952	32.7333	5.38029	10.3713	30.1366	40.0059	3.94459	3.06547
EXTL1	7.48828	3.93075	15.4535	34.8529	6.10895	20.2901	21.0844	4.3447	17.8191	15.3907	13.9966	13.0548	1.39951	3.92065	2.84969	4.75621	5.33148	2.14127	13.8722	2.61827	8.61185	9.07512	30.3677
SHC3	2.53057	2.3428	2.98068	5.60537	3.22481	4.42553	4.10442	13.0892	6.73882	5.70466	3.67498	2.94735	3.72626	4.20071	3.5505	5.36794	14.7307	3.38778	3.77333	12.8406	3.77064	2.41784	4.00052
CALCRL	21.9821	3.64515	2.44721	1.81424	13.8682	10.7341	4.8679	4.27529	1.45634	1.85014	3.6536	7.76868	4.1254	2.93011	6.9913	4.12672	13.529	1.68899	4.72996	20.6133	14.6171	14.4378	3.88136
IFI16	5027.71	5454.44	6467.01	4322.91	4342.57	1965.07	4013.18	4562.06	2969.47	1725.72	3252.09	4594.38	3959.23	3822.7	3889.48	2342	1242.5	3721.23	1269.84	1253.38	2668.62	2979.5	2868.61
MSI1	2.5004	3.56896	1.89811	3.44637	2.71868	3.65332	3.02163	6.55451	6.60376	10.8583	3.64942	4.71374	3.08558	7.9586	2.14468	5.67369	5.06079	3.08399	10.097	13.8572	5.82423	5.82129	1.93862
LIPF	11.9336	12.3804	12.9636	2.7208	15.2679	9.56704	30.6801	13.7333	1.52459	2.21282	5.57868	4.55579	21.7218	3.01672	5.63414	4.91889	22.0687	4.01615	30.9935	12.2919	5.98535	18.3584	4.66442
GALNS	167.12	326.099	304.273	455.227	152.891	271.306	190.647	125.743	124.071	382.742	141.171	326.654	243.961	165.652	150.217	206.362	202.806	387.362	394.796	140.493	235.009	270.045	398.481
CXCL6	10.5787	1.41197	5.87168	9.94585	14.7429	1.23944	12.7966	17.4582	10.7603	4.22705	13.4685	1.07885	5.88836	5.11436	5.09381	6.76315	12.4773	3.77772	7.0912	22.4215	12.4207	6.84406	0.670478
CCR7	932.812	827.823	614.132	309.169	492.801	362.176	502.679	535.223	409.298	912.449	506.099	706.996	814.306	870.263	775.914	1035.82	1548.57	1113.58	1319.36	671.91	515.417	531.563	540.386
CARTPT	32.852	32.1102	20.7227	3.9105	4.78106	10.1001	18.8864	3.97028	22.3557	4.27028	30.6391	27.4475	6.3725	19.8965	6.49997	35.4805	45.5176	26.475	61.1507	5.85066	39.8992	5.22961	31.1887
IL2RA	40.2324	4.69195	36.8742	11.3102	33.8887	26.2587	28.6932	10.1999	46.8512	30.9838	27.7717	31.725	31.5409	26.309	25.0182	40.0276	18.4689	26.9325	47.5595	30.1407	26.8725	28.534	12.8372
PON1	13.4062	20.9716	1.05654	4.17307	1.76591	1.8202	12.6084	6.13607	7.50598	9.59958	4.38266	7.54236	1.07504	1.39346	14.7032	12.1382	17.3323	11.4846	4.52023	1.4878	8.29803	9.56549	14.0847
PRLR	7.87543	22.2468	5.52048	18.165	7.67896	10.0718	14.6858	11.0424	7.80021	16.8504	4.32613	25.1139	11.0696	10.9425	9.91171	7.34574	10.5848	6.10589	15.6648	23.486	4.95824	8.49435	14.8994
PDK3	49.4927	64.8083	30.6502	43.464	78.1648	22.5066	67.0442	53.2903	51.3574	37.633	49.2695	44.0434	54.6506	52.8381	20.4424	24.2053	31.9852	34.1573	69.7351	32.6998	58.9552	55.8639	49.2122
LGI1	0.643514	0.987275	8.14637	1.18436	1.72712	1.78595	2.87411	0.764274	1.13932	0.949843	1.29189	0.653069	1.09904	2.50341	1.69987	1.54827	2.09447	1.14193	3.07813	1.7795	1.26384	0.706641	0.663031
APCS	19.8807	42.5416	11.1967	29.4573	29.4219	40.1968	13.3827	14.8976	43.6413	28.8082	27.1804	24.3435	24.2364	40.8106	21.1437	38.731	29.4839	21.6738	65.9252	30.4211	31.2038	22.5281	16.2619
PEX10	18.61	17.7744	15.6755	40.0592	18.5797	45.2734	28.2046	27.2153	23.4645	22.7619	21.6415	21.064	13.7879	38.6393	17.9478	34.0364	17.6302	31.6515	9.12254	6.78812	34.1099	40.3774	35.1206
COX6A2	28.2615	52.8348	36.6257	17.2668	31.5135	19.5175	37.95	29.6365	20.1675	27.2367	31.1625	18.1668	23.2866	36.7846	21.592	33.3861	30.7391	34.5055	69.3606	25.8747	45.0229	15.5957	40.7351
SLCO1B3	9.5552	1.85575	3.08138	0.790357	3.27716	4.44092	19.5988	6.1041	7.61591	10.2954	3.11014	1.30972	15.4153	8.42722	1.09796	8.26699	25.9569	5.54632	5.49139	8.12848	2.2356	17.124	6.64787
GNAL	15.8121	9.62172	27.9764	22.5724	10.7302	14.9312	25.3974	13.5448	22.8075	8.97913	16.1304	10.8061	5.93944	23.335	16.3676	25.8959	18.1197	18.0718	2.50635	7.8212	7.31248	19.0125	25.7445
OPA3	39.4737	41.3495	40.7188	28.4146	34.8788	75.4008	31.6228	36.2719	37.9923	43.1017	18.5995	42.1181	33.5642	13.1862	31.5213	48.5883	41.4925	46.8689	45.8437	22.4635	27.581	47.3979	47.5164
PRM1	6.24928	4.09301	12.5962	2.34548	23.721	25.4499	3.8788	4.97007	5.55904	6.36135	19.047	4.78145	21.0781	10.3843	22.1749	13.5036	34.0016	13.7702	7.73526	6.08925	19.1696	2.96688	4.2055
SOCS3	29.1554	55.9643	39.0889	35.0685	24.845	73.1231	28.3521	25.1614	35.4635	21.5607	34.9725	40.2468	37.6275	4.71375	28.7313	14.003	23.6128	42.895	9.65375	49.0175	5.29212	49.6108	24.9497
PTGDR2	34.6411	47.9285	21.5249	10.3872	37.759	9.06416	68.4079	8.10413	34.8947	28.6054	7.96484	19.0489	29.6469	5.99623	5.44257	19.96	10.773	5.68588	34.6758	32.1426	27.6815	14.9931	51.0296
MAP3K10	4.53306	6.60279	9.09226	11.0217	12.2676	9.39716	4.6199	4.22915	6.30148	9.99239	5.23306	5.09679	7.55075	6.6123	5.50074	9.68879	9.51402	3.62526	18.9789	5.29432	5.70262	5.6983	4.82033
KIF14	66.3807	27.0734	7.439	32.6333	149.049	28.8528	119.119	177.936	152.32	115.403	106.369	37.9614	106.44	113.478	121.511	16.2644	40.3985	52.0962	80.8685	37.5039	76.8106	89.4258	20.1247
XCL1	13.3165	26.5925	16.6844	15.4163	42.9736	19.9669	11.5663	32.5902	25.1209	11.6853	14.4812	21.6587	14.1392	30.1971	29.4765	49.1775	17.9813	37.7678	6.74646	67.6555	58.1705	19.0446	31.1397
REN	5.2034	5.88951	4.54748	15.1889	9.53186	2.30571	3.82901	3.61235	2.57161	4.6383	5.18123	6.02807	10.4959	38.2539	24.0298	6.08632	8.30435	5.19934	6.64931	6.04643	10.5111	5.96741	4.69001
CPLX2	15.0443	10.3074	13.2539	21.0966	14.0632	14.6075	15.9712	11.0557	14.6015	5.48106	13.2855	9.94085	13.2371	17.3808	13.6549	5.84612	25.675	8.65162	38.6051	13.9979	8.77337	9.94508	12.4772
PIK3CG	80.7663	27.7989	32.4649	44.7224	39.0755	40.7775	47.1433	60.7281	45.7222	69.1589	41.2724	51.0874	35.4454	31.078	71.4406	7.70279	25.3253	41.3435	13.3787	7.42378	33.6137	74.1635	28.7788
FOLR3	62.4907	633.103	23.1481	78.3549	44.9846	49.2973	42.1872	12.8276	12.4202	50.9858	96.5527	63.0732	56.9366	10.1595	12.6807	376.658	140.641	320.674	107.365	49.2595	19.3726	60.8431	205.761
MYF6	21.3606	34.9923	29.5616	42.8784	37.8607	6.45962	25.7711	33.5954	22.0274	18.4272	32.5543	39.1127	28.0937	6.49942	46.7966	26.9909	45.6729	40.57	44.5105	47.8681	51.8952	27.6473	30.7519
ZIC1	0.979542	1.25194	1.13288	1.55239	3.11575	1.60263	3.14901	1.8709	1.4293	1.34583	0.9886	1.14796	1.37522	1.1901	1.10914	1.78445	2.71332	1.34395	2.30629	3.94197	1.28872	1.71138	1.0836
DUSP8	39.5759	48.2172	269.237	51.4086	50.6386	50.3338	74.2229	32.1604	65.8307	123.479	84.1125	67.156	40.4804	118.665	89.1347	53.4828	219.464	31.8151	396.194	337.622	98.157	130.735	64.5107
HSPB3	1.98503	9.23401	30.2565	10.9938	2.42268	5.25498	2.68969	21.4538	2.52957	15.134	7.82652	5.94287	7.53436	7.13887	6.96148	5.09522	9.95718	3.3288	4.56019	6.34686	2.09804	2.62083	3.88981
FOXF2	20.0361	19.2558	5.93672	23.4302	23.6948	34.8478	23.1755	30.6147	21.2934	9.08172	11.8479	19.5994	26.5964	37.0564	12.0492	19.4774	22.9061	26.8375	39.4605	33.3205	31.5337	30.1701	22.3834
SCGB2A2	7.81915	10.3376	6.58711	0.31187	21.3043	9.57371	0.935817	10.7234	0.345054	21.0054	8.20662	8.06097	6.86461	15.0926	4.10558	14.2588	16.6789	1.21622	1.9398	10.9033	7.2891	6.79856	11.0729
CFP	468.905	1183.24	436.427	1074.71	190.517	1673.96	218.864	375.423	172.266	190.323	261.065	797.851	661.919	271.304	218.677	734.978	437.729	503.385	1210.38	444.561	350.091	1238.54	1436.16
SCN2A	5.34478	6.73873	1.55924	1.16004	2.60414	7.30614	5.16316	3.80138	4.18667	17.5509	2.18714	3.26116	8.3033	10.1422	7.54928	11.148	4.75112	2.57941	12.7851	4.46883	5.50112	3.89367	1.64446
BDNF	1.92387	3.33213	1.16788	3.25194	4.29478	3.34412	9.19151	0.630419	3.87942	1.28775	11.442	3.48882	1.69216	1.98635	2.17894	3.18992	2.43576	0.760202	11.1475	2.08945	1.80362	1.77504	2.06029
G3BP2	103.829	95.5962	96.0517	68.8947	129.01	87.907	121.077	136.119	151.53	110.155	128.886	106.707	106.687	177.933	143.816	115.301	87.3422	100.031	78.1613	137.233	91.312	139.336	54.0649
CACNG3	4.44811	3.47399	3.16815	4.91293	4.36938	4.06493	1.86838	6.15719	4.47479	3.88532	2.92025	3.04353	1.72589	6.69635	11.181	4.52746	4.40007	2.45245	8.50861	4.79729	12.5	2.2036	8.05318
ANK3	937.502	402.04	415.106	161.967	278.77	357.137	366.437	189.027	382.45	515.616	258.084	531.416	613.749	554.838	699.776	670.835	855.846	888.083	351.541	343.436	408.53	214.391	376.246
SERPINA7	8.00997	15.9446	1.91847	5.7127	14.6663	16.7645	9.48791	15.3586	7.57941	31.887	22.6253	23.7563	14.8934	17.553	6.02087	19.839	4.31758	16.3958	44.5959	23.9696	20.957	9.06262	23.296
CDX2	5.13884	5.09351	3.41948	18.5475	10.8223	5.6935	11.2401	5.75023	6.19446	7.91328	7.49439	2.41857	11.4857	12.0947	19.0256	7.79422	7.66991	11.4462	11.1865	13.2144	4.98522	6.25878	12.4881
PDE3A	13.6423	66.3562	2.95568	18.4143	10.0015	12.0681	6.08746	11.2084	4.89928	25.158	33.6091	12.077	4.36786	29.5701	10.6158	21.6061	23.3373	14.1783	9.20183	29.9992	8.77168	30.5655	9.81011
PF4	1079.86	2636.43	1871.81	3925.39	830.911	3739.13	3411.9	529.402	1230.49	3426.82	1280.97	4107.65	313.014	5059.28	5128.22	1605.17	1736.36	1169.99	1418.37	907.414	568.896	1032.34	2299.29
RARRES1	2.24373	1.66862	0.909069	1.85556	2.79831	5.67104	1.09307	1.15988	1.19297	7.98291	1.44369	1.1383	2.87391	6.59991	3.30643	1.04679	1.6238	1.41564	2.71363	22.4429	1.46088	2.69671	1.71708
TNNI2	6.55416	31.8417	25.6462	72.0433	4.66018	62.3491	8.85655	5.3859	6.20949	5.71909	12.0056	28.3191	8.3352	6.47286	6.85478	13.7622	21.8764	26.0293	5.31922	108.603	18.5494	156.155	43.3486
MYBPC2	14.6143	30.8538	25.0111	10.4477	23.1634	4.65967	14.048	1.21258	0.949416	13.1536	9.34501	9.624	16.5734	2.62117	2.73118	5.16646	29.2634	15.7379	3.83473	27.6346	3.16893	7.05133	1.96013
DGKG	18.7829	81.3599	14.9878	68.2915	5.23589	76.7453	25.6029	22.2785	7.49041	9.8402	30.056	57.5477	34.3285	11.7725	22.4176	45.5894	41.3114	20.0801	36.4373	29.1542	7.18169	36.5421	8.50426
